property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,floor_category,luxury_category,price
flat,sector 33,2,2,2,Under Construction,1533.0,0,0,semifurnished,Mid-Rise,Premium,1.1
flat,sector 79,3,3,3,New Property,1656.0,0,0,unfurnished,Low-Rise,Luxury,1.4
flat,sector 85,2,2,2,New Property,1484.0,0,0,semifurnished,High-Rise,Premium,1.3
flat,sector 90,3,3,3,Relatively New,1540.0,0,0,semifurnished,Mid-Rise,Luxury,1.29
flat,sector 103,4,4,3,Relatively New,2602.0,1,1,semifurnished,Mid-Rise,Standard,2.45
flat,sector 12,3,3,1,Old Property,905.0,0,0,semifurnished,Low-Rise,Standard,0.35
house,sector 12,5,5,3,Moderately Old,2000.0,0,0,semifurnished,Low-Rise,Standard,1.7
flat,sector 37d,4,3,3+,Relatively New,2091.0,0,0,unfurnished,Mid-Rise,Luxury,1.65
flat,sector 108,2,3,3,Relatively New,978.23,1,0,unfurnished,Low-Rise,Luxury,0.87
flat,sector 81,3,3,3+,Relatively New,1650.0,1,0,furnished,Mid-Rise,Standard,2.12
flat,sector 12,3,3,2,Relatively New,1178.0,0,0,semifurnished,Low-Rise,Standard,0.6
flat,sector 106,4,6,3+,Relatively New,2131.0,1,0,semifurnished,Mid-Rise,Premium,2.1
flat,sector 50,3,3,3,Relatively New,1894.0,0,0,unfurnished,Mid-Rise,Luxury,2.5
flat,sector 72,4,5,3+,Moderately Old,3374.0,1,1,semifurnished,Mid-Rise,Luxury,3.1
flat,sector 12,2,2,1,New Property,800.0,0,0,furnished,Low-Rise,Standard,0.6
flat,sector 102,3,3,3+,Relatively New,2500.0,1,0,semifurnished,Low-Rise,Luxury,1.9
flat,sector 67,2,2,1,New Property,889.0,0,0,semifurnished,Mid-Rise,Premium,0.56
flat,sector 85,3,4,3+,New Property,2179.0,0,1,semifurnished,Mid-Rise,Luxury,1.78
flat,sector 81,2,2,2,Relatively New,667.0,0,0,semifurnished,Mid-Rise,Standard,0.39
flat,sector 92,2,2,1,New Property,646.0,0,0,unfurnished,Mid-Rise,Standard,0.45
house,sector 82,4,4,3+,Moderately Old,2425.0,1,0,semifurnished,High-Rise,Premium,1.6
flat,sector 37d,3,3,3+,Relatively New,1639.0,0,0,semifurnished,Mid-Rise,Premium,1.55
house,sector 72,5,5,3+,Relatively New,3653.0,0,0,semifurnished,High-Rise,Standard,3.1
flat,sector 102,3,3,3,Relatively New,2222.0,1,1,semifurnished,Mid-Rise,Premium,1.92
flat,sector 84,2,2,3+,Relatively New,1086.0,0,0,semifurnished,High-Rise,Premium,0.54
flat,sector 89,2,2,2,New Property,1226.0,0,1,semifurnished,Low-Rise,Premium,1.1
flat,sector 81,3,4,3+,Relatively New,2407.0,1,0,unfurnished,Mid-Rise,Luxury,2.22
flat,sector 37c,3,3,3,Under Construction,1647.0,0,0,semifurnished,Mid-Rise,Standard,1.2
flat,sector 79,3,3,3,Relatively New,2161.0,0,0,semifurnished,Low-Rise,Standard,1.45
flat,sector 84,4,4,3+,Relatively New,2998.0,1,0,semifurnished,Mid-Rise,Premium,2.28
house,sector 48,4,4,3+,Relatively New,2160.0,1,1,unfurnished,Low-Rise,Luxury,8.25
flat,sector 102,2,2,2,New Property,747.0,0,0,semifurnished,Mid-Rise,Premium,0.97
house,sector 7,4,2,2,Old Property,1575.0,0,0,semifurnished,Low-Rise,Standard,1.75
flat,sector 69,4,4,2,Relatively New,1819.0,0,0,semifurnished,Low-Rise,Standard,1.9
flat,sector 90,3,3,2,Relatively New,1562.0,0,0,semifurnished,Mid-Rise,Premium,1.19
flat,sector 71,2,2,1,Relatively New,590.0,0,0,unfurnished,Mid-Rise,Standard,0.65
house,sector 70a,2,2,3+,New Property,1319.0,1,0,semifurnished,Low-Rise,Luxury,0.9
flat,sector 79,2,2,3,New Property,1423.0,0,0,semifurnished,Low-Rise,Standard,1.3
flat,sector 92,3,3,3,Relatively New,1738.0,0,0,semifurnished,Low-Rise,Standard,1.5
house,sector 1,4,3,2,Moderately Old,1284.0,0,0,semifurnished,Low-Rise,Standard,1.85
flat,sector 37c,3,3,3,New Property,1500.0,0,0,unfurnished,Low-Rise,Standard,1.05
flat,sector 85,4,5,3+,Relatively New,2390.0,1,0,semifurnished,Low-Rise,Luxury,2.2
flat,sector 43,4,4,3+,Old Property,2556.0,1,0,unfurnished,High-Rise,Luxury,6.0
flat,sector 67,3,4,3,Relatively New,2490.0,1,0,unfurnished,High-Rise,Luxury,3.5
flat,sector 67a,3,3,3,New Property,1551.0,1,1,unfurnished,Mid-Rise,Luxury,1.8
flat,sohna road,2,2,2,Relatively New,619.0,0,0,semifurnished,Mid-Rise,Standard,0.27
flat,sector 68,3,2,3+,New Property,1365.0,0,0,semifurnished,Mid-Rise,Standard,1.45
flat,sector 76,3,3,2,Under Construction,1628.0,0,0,semifurnished,Low-Rise,Premium,1.92
flat,sector 108,4,5,3+,Relatively New,2515.0,0,0,semifurnished,Mid-Rise,Luxury,2.28
flat,sector 84,3,3,3,Relatively New,1650.0,0,0,unfurnished,Mid-Rise,Luxury,1.24
house,sector 11,10,6,3+,Old Property,3500.0,0,0,semifurnished,Low-Rise,Standard,1.35
house,sector 28,4,4,3+,Old Property,2700.0,0,0,unfurnished,Low-Rise,Premium,6.0
flat,sector 86,2,3,3,Relatively New,944.0,0,0,unfurnished,Mid-Rise,Standard,1.3
flat,sector 67,3,4,3+,Moderately Old,1751.0,1,0,unfurnished,Mid-Rise,Luxury,2.35
flat,sohna road road,2,2,3,New Property,1361.0,0,0,semifurnished,Mid-Rise,Standard,1.5
house,sector 25,5,6,3+,Moderately Old,4518.0,1,1,semifurnished,Low-Rise,Luxury,15.5
flat,sector 84,2,2,1,Relatively New,531.0,0,1,semifurnished,Mid-Rise,Luxury,0.35
flat,sector 2,1,1,1,Moderately Old,665.0,0,0,unfurnished,Mid-Rise,Premium,0.6
flat,sector 70,3,4,3,Relatively New,1527.0,1,0,unfurnished,Mid-Rise,Standard,1.65
flat,sector 110,4,5,3,Relatively New,3077.0,1,1,semifurnished,Low-Rise,Premium,3.4
house,sector 63,3,3,2,New Property,2385.0,0,0,semifurnished,Low-Rise,Standard,1.5
flat,sector 61,3,3,3,Moderately Old,1538.0,0,0,unfurnished,High-Rise,Premium,2.0
house,sector 70a,4,4,3+,Relatively New,6000.0,1,1,unfurnished,Low-Rise,Luxury,5.35
flat,sector 85,3,4,3,Relatively New,2227.0,1,0,semifurnished,Mid-Rise,Luxury,1.58
flat,sector 36,3,2,3,Under Construction,978.0,0,0,semifurnished,Low-Rise,Standard,0.72
flat,sector 49,3,3,1,Moderately Old,1471.12,0,1,semifurnished,Mid-Rise,Luxury,1.85
flat,sector 83,3,3,2,Moderately Old,1700.0,1,0,semifurnished,Mid-Rise,Premium,1.25
flat,sector 102,3,3,3,Relatively New,1413.0,1,0,semifurnished,Mid-Rise,Standard,1.4
flat,sector 88a,3,3,3+,Relatively New,1990.0,0,0,semifurnished,Low-Rise,Premium,1.3
flat,sector 86,3,3,3,Moderately Old,1747.0,1,0,unfurnished,Mid-Rise,Luxury,1.3
flat,sohna road,2,2,2,Relatively New,694.0,0,0,semifurnished,Mid-Rise,Premium,0.35
flat,sector 82,4,6,3+,Relatively New,4425.0,1,0,unfurnished,High-Rise,Luxury,3.0
flat,sector 7,3,2,1,Relatively New,1100.0,0,0,unfurnished,Low-Rise,Premium,0.8
house,sector 92,4,4,3,Relatively New,1743.0,0,0,semifurnished,Low-Rise,Standard,0.85
flat,sector 10a,3,3,3,Moderately Old,1833.0,0,0,semifurnished,Low-Rise,Standard,1.1
flat,sector 90,3,3,3,Moderately Old,1541.0,1,0,semifurnished,High-Rise,Standard,1.25
flat,sector 67,3,4,3,Relatively New,2134.0,1,0,unfurnished,High-Rise,Luxury,3.4
flat,sector 69,4,4,2,Relatively New,1743.0,0,1,semifurnished,Mid-Rise,Luxury,1.9
flat,sector 43,4,4,3+,Old Property,2801.0,0,0,semifurnished,High-Rise,Standard,5.8
flat,sector 81,2,2,3,Relatively New,1300.0,0,0,unfurnished,Mid-Rise,Premium,0.87
flat,sector 67,3,4,3,Relatively New,2123.0,1,0,unfurnished,Mid-Rise,Luxury,3.4
flat,sector 33,2,2,2,New Property,1095.0,0,0,semifurnished,Low-Rise,Standard,1.3
house,sector 25,10,10,3,Old Property,3159.0,0,0,unfurnished,Low-Rise,Premium,9.0
flat,sector 2,2,3,0,Moderately Old,1000.0,0,0,semifurnished,Low-Rise,Standard,1.0
flat,sector 102,2,2,2,Relatively New,1100.0,0,0,semifurnished,Mid-Rise,Luxury,1.24
flat,sector 107,2,2,3+,Relatively New,1236.0,0,0,semifurnished,Low-Rise,Standard,0.9
flat,sector 102,4,4,3+,Relatively New,1957.0,0,0,semifurnished,Mid-Rise,Luxury,2.4
flat,sector 90,3,3,3,Relatively New,1557.0,0,0,semifurnished,High-Rise,Premium,1.25
flat,sector 67,4,4,3+,Relatively New,2250.0,1,0,unfurnished,Low-Rise,Luxury,2.72
flat,sector 70a,2,2,2,New Property,1402.0,0,0,semifurnished,High-Rise,Standard,1.25
flat,sector 81,4,4,3+,Relatively New,3850.0,1,0,unfurnished,Mid-Rise,Standard,4.45
flat,sector 102,2,2,2,Relatively New,828.0,0,0,semifurnished,Mid-Rise,Luxury,0.96
flat,sector 53,3,4,3,Under Construction,2661.0,1,0,furnished,Mid-Rise,Standard,8.25
flat,manesar,3,3,3+,Moderately Old,2944.0,1,0,semifurnished,Mid-Rise,Standard,1.25
flat,sector 104,3,4,3+,Relatively New,2018.0,1,0,unfurnished,Mid-Rise,Premium,1.16
flat,sector 65,2,2,3,Under Construction,1141.0,0,0,semifurnished,Low-Rise,Premium,1.9
flat,sector 67a,3,3,2,New Property,1551.0,0,1,unfurnished,Low-Rise,Luxury,1.8
flat,sector 37d,3,3,3,Under Construction,1250.0,0,0,semifurnished,Low-Rise,Standard,1.0
house,sector 57,6,6,3+,Old Property,2700.0,1,1,semifurnished,Low-Rise,Premium,6.21
flat,sector 95,2,2,2,Relatively New,744.0,0,0,semifurnished,Mid-Rise,Standard,0.48
flat,sector 88b,2,2,2,Relatively New,1300.0,0,0,semifurnished,Low-Rise,Luxury,0.92
house,sector 10a,3,4,3,Moderately Old,1836.0,0,0,unfurnished,Low-Rise,Standard,3.6
flat,sector 48,3,4,2,Relatively New,1526.0,0,0,semifurnished,Mid-Rise,Premium,1.78
flat,sector 107,2,2,2,Relatively New,543.0,0,0,semifurnished,Mid-Rise,Standard,0.28
flat,sector 86,3,2,1,New Property,1878.0,0,0,semifurnished,Mid-Rise,Standard,0.95
flat,sector 83,2,2,3,Relatively New,1300.0,0,0,unfurnished,Mid-Rise,Premium,0.98
flat,sector 49,5,5,3+,Relatively New,3724.0,1,0,semifurnished,Mid-Rise,Standard,4.79
flat,sector 54,3,4,3,Relatively New,2329.0,1,0,furnished,Mid-Rise,Luxury,5.75
house,sector 28,5,6,3+,Moderately Old,5000.0,0,0,semifurnished,Low-Rise,Standard,8.95
flat,sector 90,4,4,3+,Relatively New,2456.0,1,1,semifurnished,High-Rise,Luxury,1.95
flat,sector 76,2,2,2,Under Construction,823.0,0,0,semifurnished,Mid-Rise,Standard,0.55
house,sector 37d,1,1,0,Relatively New,1535.0,0,0,semifurnished,Low-Rise,Standard,1.16
flat,sector 66,3,4,3+,Moderately Old,2200.0,1,0,unfurnished,Low-Rise,Luxury,3.98
flat,sector 84,4,4,3,Relatively New,3165.0,1,0,semifurnished,Mid-Rise,Standard,2.24
flat,sector 82a,5,6,3+,New Property,5711.0,1,0,semifurnished,Mid-Rise,Luxury,3.85
flat,sector 68,2,2,3,New Property,1127.0,0,0,semifurnished,Mid-Rise,Standard,1.15
flat,sector 70,3,4,2,Relatively New,1950.0,1,0,semifurnished,High-Rise,Standard,1.75
flat,sector 102,3,4,3,Relatively New,1315.0,1,0,unfurnished,Mid-Rise,Luxury,1.55
flat,sector 62,3,3,3,New Property,2876.0,1,0,unfurnished,High-Rise,Standard,3.95
flat,sector 90,4,4,3+,Moderately Old,2468.0,0,0,semifurnished,Mid-Rise,Luxury,1.65
flat,new,4,4,2,Under Construction,3889.0,1,0,unfurnished,Low-Rise,Luxury,4.0
flat,sector 102,3,3,3,Relatively New,1315.0,1,0,unfurnished,Low-Rise,Luxury,1.3
flat,sector 85,3,4,3,Relatively New,2026.0,0,0,semifurnished,Mid-Rise,Luxury,1.84
flat,sector 22,4,5,3+,New Property,3333.0,1,0,unfurnished,Mid-Rise,Standard,6.16
flat,gwal pahari,4,5,3+,New Property,5249.0,1,0,semifurnished,Mid-Rise,Luxury,5.5
house,sector 55,1,4,3+,Relatively New,60.0,0,1,semifurnished,Low-Rise,Premium,1.45
flat,sector 90,4,4,3+,Relatively New,2020.0,0,0,unfurnished,Mid-Rise,Luxury,1.76
house,sector 57,5,4,3,Relatively New,2700.0,1,0,semifurnished,Low-Rise,Standard,8.0
flat,sector 71,2,2,1,Relatively New,557.0,0,0,semifurnished,Mid-Rise,Premium,0.6
flat,sector 65,3,3,3,Relatively New,1833.0,1,0,semifurnished,Low-Rise,Standard,2.24
house,sector 43,7,7,3,Relatively New,963.0,0,0,unfurnished,Low-Rise,Standard,2.5
house,sector 26,4,4,3+,Moderately Old,1800.0,0,1,semifurnished,Low-Rise,Standard,5.5
flat,sector 106,3,4,3+,Relatively New,1345.0,1,0,semifurnished,Mid-Rise,Luxury,1.05
flat,sector 83,4,4,3,Moderately Old,1970.0,1,0,semifurnished,Mid-Rise,Luxury,1.25
flat,sector 28,2,2,2,Moderately Old,1109.0,0,0,semifurnished,Low-Rise,Standard,1.35
house,sector 33,5,6,3,New Property,4950.0,1,0,semifurnished,Low-Rise,Standard,10.0
flat,sector 37d,3,3,3,Under Construction,1535.0,0,0,semifurnished,Low-Rise,Standard,1.36
flat,sector 92,3,3,3,Relatively New,1765.0,1,0,unfurnished,Mid-Rise,Premium,1.6
flat,sector 61,3,3,3+,Moderately Old,1595.0,1,0,unfurnished,High-Rise,Luxury,2.04
flat,sohna road,2,2,2,New Property,605.0,0,0,semifurnished,Mid-Rise,Luxury,0.3
house,sector 57,5,6,3+,Old Property,3438.0,1,1,semifurnished,Low-Rise,Standard,8.31
flat,sector 72,4,4,3+,New Property,4000.0,1,0,unfurnished,Low-Rise,Luxury,6.75
flat,sector 72,3,3,3,Relatively New,1975.0,0,0,semifurnished,Mid-Rise,Standard,1.9
flat,sector 48,3,3,3+,Relatively New,2395.0,0,0,unfurnished,Mid-Rise,Luxury,3.65
house,sector 76,2,2,2,New Property,745.0,0,0,semifurnished,Mid-Rise,Standard,0.75
house,sector 24,4,4,2,Old Property,2844.0,0,0,semifurnished,Low-Rise,Standard,6.5
flat,sector 2,1,1,1,Moderately Old,556.0,0,0,semifurnished,Low-Rise,Standard,0.2
flat,sector 82a,3,3,3+,Relatively New,1668.0,0,0,furnished,Mid-Rise,Luxury,1.59
flat,sector 33,3,4,2,Moderately Old,1398.0,1,0,semifurnished,Mid-Rise,Standard,1.35
flat,sector 69,4,5,3+,Relatively New,2856.0,1,0,semifurnished,Mid-Rise,Standard,3.05
flat,sector 86,3,4,3,Relatively New,2068.0,1,0,semifurnished,Mid-Rise,Premium,1.93
house,sector 25,5,3,2,Old Property,1350.0,0,1,semifurnished,Low-Rise,Standard,4.5
flat,sector 90,3,4,3,Relatively New,1765.0,1,0,semifurnished,Low-Rise,Luxury,0.9
flat,sector 52,4,4,3,Old Property,1484.0,0,0,semifurnished,Low-Rise,Premium,1.5
flat,sector 65,3,3,3,Relatively New,1829.0,0,0,semifurnished,High-Rise,Premium,2.78
flat,sohna road,1,1,1,Relatively New,386.0,0,0,semifurnished,Low-Rise,Premium,0.25
house,sector 11,5,4,3,Old Property,1850.0,0,1,semifurnished,Low-Rise,Standard,2.5
flat,sector 112,3,5,3+,Relatively New,2536.0,1,0,unfurnished,High-Rise,Standard,3.75
flat,sector 37c,3,3,3,Relatively New,1350.0,0,0,semifurnished,Low-Rise,Standard,1.25
flat,sector 83,3,3,3,Relatively New,1549.0,1,0,unfurnished,Mid-Rise,Luxury,1.75
flat,sector 108,3,3,3,Relatively New,1460.0,0,0,semifurnished,Mid-Rise,Standard,2.45
flat,sector 56,3,3,3,Old Property,1800.0,0,0,unfurnished,Mid-Rise,Premium,1.35
flat,sector 50,4,4,3,Moderately Old,11111.0,1,0,semifurnished,Mid-Rise,Standard,8.5
flat,sector 113,4,4,3+,Under Construction,2553.0,1,0,semifurnished,High-Rise,Luxury,3.25
flat,sector 61,3,3,2,New Property,1721.0,0,0,semifurnished,Low-Rise,Premium,2.0
flat,sector 113,3,3,2,Under Construction,1429.0,0,0,semifurnished,Mid-Rise,Premium,1.93
flat,sector 65,4,4,3+,Relatively New,1975.0,1,0,unfurnished,Low-Rise,Luxury,2.85
flat,sohna road,3,3,3+,Relatively New,1509.0,0,0,semifurnished,Mid-Rise,Standard,1.3
house,sector 66,4,5,2,New Property,2250.0,1,0,semifurnished,Low-Rise,Luxury,8.7
flat,sector 50,3,4,3+,Moderately Old,1870.0,1,0,unfurnished,Mid-Rise,Luxury,1.8
flat,sector 67a,2,2,2,Relatively New,1500.0,0,1,unfurnished,Mid-Rise,Standard,1.5
flat,sector 65,3,3,3,New Property,1969.0,0,0,semifurnished,High-Rise,Standard,2.79
flat,sector 70,2,2,3,Relatively New,1222.0,0,0,semifurnished,Mid-Rise,Standard,1.15
flat,sector 52,5,5,3+,Moderately Old,5200.0,0,0,semifurnished,Low-Rise,Standard,5.0
flat,sector 104,3,4,3,Relatively New,2090.0,1,0,unfurnished,Mid-Rise,Luxury,2.65
flat,sector 37d,4,3,3+,Relatively New,2100.0,0,0,unfurnished,High-Rise,Luxury,1.55
flat,sector 69,3,3,2,Relatively New,1428.0,0,0,semifurnished,Low-Rise,Premium,1.4
house,sector 67,5,3,2,New Property,200.0,0,0,semifurnished,Low-Rise,Standard,1.5
house,sector 26,5,5,2,Relatively New,1783.0,1,0,semifurnished,Low-Rise,Standard,7.0
house,sector 26,3,3,2,Old Property,1350.0,0,0,unfurnished,Low-Rise,Premium,4.5
flat,sector 37c,3,3,3,Relatively New,1435.0,0,0,semifurnished,Mid-Rise,Premium,0.9
flat,sector 37d,3,2,3+,Relatively New,1376.0,0,0,semifurnished,High-Rise,Standard,1.5
flat,sector 71,2,2,0,Moderately Old,1200.0,0,0,semifurnished,Mid-Rise,Standard,0.95
flat,sector 85,3,3,1,Relatively New,1344.0,0,0,semifurnished,Low-Rise,Premium,0.88
flat,sector 79,3,4,3+,New Property,2152.0,1,0,semifurnished,Low-Rise,Standard,2.69
flat,sector 92,4,4,2,Relatively New,2322.0,1,0,semifurnished,Mid-Rise,Premium,1.12
flat,manesar,3,4,2,Relatively New,1670.0,1,0,semifurnished,Mid-Rise,Standard,1.2
flat,sector 79,3,3,3+,Relatively New,1656.0,0,0,unfurnished,High-Rise,Standard,1.25
flat,sohna road,2,2,3,New Property,822.0,0,0,semifurnished,Low-Rise,Premium,0.65
flat,sector 95,2,2,0,New Property,990.0,0,0,semifurnished,Mid-Rise,Standard,0.46
house,sector 50,3,4,2,Moderately Old,3240.0,1,0,unfurnished,Low-Rise,Luxury,12.0
house,sector 48,4,5,3+,Moderately Old,4000.0,1,0,unfurnished,Low-Rise,Standard,8.4
flat,sector 65,2,2,2,Relatively New,1433.0,0,0,semifurnished,High-Rise,Standard,2.0
flat,sector 92,3,4,3,Relatively New,1805.0,1,0,unfurnished,High-Rise,Premium,1.55
flat,sector 37c,2,2,1,Relatively New,925.0,0,0,semifurnished,Mid-Rise,Premium,0.38
flat,sector 90,2,2,3,Moderately Old,1222.0,0,0,unfurnished,Mid-Rise,Premium,0.65
house,sector 12,2,5,1,Old Property,2052.0,0,0,semifurnished,Low-Rise,Standard,1.35
flat,sector 54,3,4,3+,Relatively New,1875.0,1,0,unfurnished,High-Rise,Standard,4.85
flat,sector 37c,2,3,3,Relatively New,1442.0,0,0,semifurnished,Mid-Rise,Standard,0.86
flat,sohna road,2,2,3,Under Construction,1222.0,0,0,semifurnished,Mid-Rise,Premium,0.78
flat,sector 84,3,3,3,Relatively New,1833.0,0,0,semifurnished,Mid-Rise,Premium,0.89
flat,sector 82,4,5,3+,Relatively New,2294.0,1,0,semifurnished,High-Rise,Premium,1.38
flat,sector 69,3,3,2,Relatively New,1325.0,0,0,furnished,Low-Rise,Luxury,1.51
flat,sector 103,3,3,3+,New Property,1500.0,0,0,semifurnished,Mid-Rise,Premium,1.1
flat,sector 102,3,3,3,Relatively New,1315.0,1,0,semifurnished,Mid-Rise,Luxury,1.42
flat,sector 99a,3,5,3,Relatively New,1750.0,1,0,semifurnished,Low-Rise,Standard,1.08
flat,sector 104,3,4,3+,Relatively New,2072.0,1,0,semifurnished,Mid-Rise,Luxury,1.73
flat,sector 107,2,2,3,Relatively New,1281.0,0,0,semifurnished,Low-Rise,Standard,1.15
flat,sector 90,4,4,3+,Moderately Old,2005.0,0,0,semifurnished,Mid-Rise,Standard,1.8
flat,sector 112,2,2,3,Relatively New,2441.0,0,0,semifurnished,Mid-Rise,Luxury,2.6
flat,sector 49,3,3,3,Relatively New,1633.0,0,0,semifurnished,Low-Rise,Standard,2.09
house,sector 3,3,4,3,Moderately Old,3500.0,0,0,unfurnished,Low-Rise,Standard,0.9
flat,sector 71,3,4,2,Relatively New,1577.0,1,0,unfurnished,Mid-Rise,Luxury,1.25
flat,sector 65,3,3,3,Relatively New,1493.0,1,0,semifurnished,Low-Rise,Standard,2.5
flat,sector 69,3,3,1,Relatively New,1419.0,0,0,unfurnished,Mid-Rise,Premium,1.29
house,sector 2,3,4,2,Moderately Old,900.0,0,0,semifurnished,Low-Rise,Standard,0.4
flat,sector 37c,2,2,1,Relatively New,850.0,0,0,unfurnished,Mid-Rise,Luxury,0.35
flat,sector 68,2,2,3,New Property,938.0,0,0,semifurnished,Low-Rise,Standard,1.25
flat,sector 31,2,2,2,Old Property,1200.0,0,0,semifurnished,Low-Rise,Standard,1.25
flat,sohna road,2,2,1,Relatively New,744.000768,0,0,semifurnished,Low-Rise,Luxury,0.32
flat,sector 70,3,4,3,Relatively New,1586.0,1,0,furnished,Low-Rise,Luxury,1.65
flat,sector 81,4,5,2,Relatively New,3017.0,1,0,unfurnished,Mid-Rise,Luxury,2.91
flat,sector 103,2,2,3,New Property,1232.0,0,0,semifurnished,Low-Rise,Premium,0.88
flat,sector 82a,3,3,3+,Relatively New,1668.0,0,0,unfurnished,Low-Rise,Standard,1.85
flat,sector 86,3,3,3+,Relatively New,1780.0,1,0,semifurnished,Mid-Rise,Luxury,1.54
flat,sector 111,3,3,2,Relatively New,1538.0,0,0,semifurnished,Mid-Rise,Luxury,2.25
flat,sector 85,2,2,3+,Relatively New,1512.0,0,1,semifurnished,Mid-Rise,Luxury,1.05
flat,sector 54,4,6,3+,Moderately Old,2455.0,1,0,unfurnished,Mid-Rise,Luxury,6.75
flat,sohna road,2,2,3,New Property,1175.97,0,0,semifurnished,Low-Rise,Standard,1.05
flat,sector 108,3,3,2,Relatively New,1711.0,0,0,semifurnished,Mid-Rise,Premium,2.6
flat,sector 111,4,5,3+,Relatively New,2650.0,1,0,unfurnished,Mid-Rise,Luxury,3.7
flat,sector 85,2,2,3,Relatively New,1485.0,0,0,semifurnished,Mid-Rise,Standard,1.12
flat,sector 77,3,3,3,New Property,1810.0,1,0,unfurnished,High-Rise,Standard,2.25
flat,sector 41,4,4,3,Old Property,2900.0,0,0,semifurnished,Low-Rise,Standard,3.4
flat,manesar,4,6,3+,Relatively New,2611.0,1,0,semifurnished,Low-Rise,Standard,1.6
flat,sector 60,4,5,3,Relatively New,2534.0,1,0,unfurnished,Mid-Rise,Luxury,3.7
house,sector 109,4,5,3+,Relatively New,2214.0,1,0,unfurnished,Low-Rise,Premium,5.85
flat,sector 57,2,2,1,Old Property,950.0,0,0,semifurnished,Low-Rise,Premium,1.12
house,sector 15,2,2,1,Old Property,900.0,1,0,semifurnished,Low-Rise,Standard,1.07
flat,sector 104,4,4,3+,New Property,2851.0,1,0,semifurnished,Mid-Rise,Standard,2.5
flat,sohna road,2,2,3+,New Property,1344.0,0,0,semifurnished,Mid-Rise,Premium,0.74
flat,sohna road,2,2,3,Under Construction,561.0,0,0,semifurnished,Mid-Rise,Standard,0.4
flat,sector 37c,3,4,3,Relatively New,1665.0,0,0,semifurnished,Mid-Rise,Luxury,1.22
flat,sector 95,2,2,2,New Property,632.0,0,0,unfurnished,Low-Rise,Standard,0.45
flat,sector 104,4,4,3+,Relatively New,2898.0,1,0,unfurnished,Mid-Rise,Standard,2.65
flat,sector 90,2,2,3,Relatively New,1050.0,0,0,semifurnished,Mid-Rise,Premium,0.65
house,sector 73,5,8,3,Relatively New,9000.0,1,1,furnished,Low-Rise,Premium,17.0
flat,sector 76,2,2,3,Relatively New,1199.0,0,0,unfurnished,Mid-Rise,Standard,0.75
flat,sector 86,2,2,1,New Property,1300.0,0,0,semifurnished,Mid-Rise,Standard,0.82
flat,sector 66,2,3,3,Relatively New,1470.0,1,0,unfurnished,High-Rise,Premium,1.85
flat,sector 92,2,2,2,New Property,1498.0,0,0,semifurnished,Mid-Rise,Standard,0.62
flat,sector 63,3,3,3+,Relatively New,1642.0,1,0,unfurnished,Mid-Rise,Standard,3.0
flat,sector 47,3,3,3+,Moderately Old,1888.0,1,0,unfurnished,Mid-Rise,Luxury,2.4
flat,sector 106,2,2,3,New Property,1200.0,0,0,unfurnished,Mid-Rise,Luxury,0.97
flat,sector 92,3,2,3,Relatively New,2350.0,0,0,semifurnished,Low-Rise,Standard,1.1
house,sector 43,5,5,2,Old Property,3323.0,1,0,semifurnished,Low-Rise,Standard,9.85
house,sector 26,5,5,3+,Old Property,3240.0,1,1,unfurnished,Low-Rise,Premium,12.5
flat,sector 95,3,2,2,New Property,811.0,0,0,unfurnished,Mid-Rise,Premium,0.55
flat,sector 28,3,3,1,Old Property,1240.0,0,0,unfurnished,Mid-Rise,Premium,2.0
flat,sector 91,3,3,3+,Relatively New,1700.0,0,0,semifurnished,Mid-Rise,Premium,1.4
house,sector 49,3,3,3,Moderately Old,1800.0,0,0,semifurnished,Low-Rise,Premium,2.8
flat,sector 69,3,3,2,Relatively New,1428.0,0,0,semifurnished,Mid-Rise,Luxury,1.4
house,sector 23,8,8,2,Moderately Old,2520.0,1,0,unfurnished,Low-Rise,Premium,5.5
house,sector 39,10,11,3+,Relatively New,7000.0,0,0,furnished,Low-Rise,Standard,7.0
house,sector 50,4,4,3+,Relatively New,3060.0,1,0,furnished,Low-Rise,Luxury,12.5
flat,sector 82,4,3,0,Relatively New,1800.0,0,0,semifurnished,Low-Rise,Premium,1.45
flat,sector 70a,2,2,3,New Property,1400.0,0,0,semifurnished,Low-Rise,Luxury,1.15
house,sector 25,4,4,3+,Moderately Old,1800.0,1,1,semifurnished,Low-Rise,Premium,6.5
flat,sector 53,3,3,3,Under Construction,2892.0,0,0,semifurnished,High-Rise,Premium,6.02
flat,sector 89,3,3,2,New Property,1179.0,0,0,semifurnished,Low-Rise,Standard,1.3
